407 6.57429805 7.264976 88.67192438
408 5.658424033 6.252777 88.65737524
409 4.862059259 5.364816 88.65825077
410 4.174177227 4.596374 88.68277538
411 3.577834196 3.93972 88.68128936
412 3.067099902 3.378534 88.69596054
413 2.63122448 2.894184 88.72286955
414 2.258868849 2.484626 88.76842422
415 1.940246394 2.133153 88.77441399
416 1.668718347 1.833555 88.74441109
417 1.438539252 1.582476 88.71178638
418 1.244004491 1.367015 88.68512969
419 1.078196108 1.190759 88.6362725
420 0.937578967 1.038468 88.61360936
421 0.817720528 0.90267 88.61484962
422 0.714451063 0.791338 88.60349714
423 0.626212429 0.690678 88.6206391
424 0.552193547 0.608606 88.63824013
425 0.488519889 0.539954 88.61502101
426 0.43525864 0.484373 88.58061048
427 0.390557869 0.432749 88.56597882
428 0.352665805 0.390937 88.55026132
429 0.320112344 0.356582 88.53384365
430 0.294467638 0.326599 88.54987951
431 0.273514257 0.301079 88.56151161
432 0.255805125 0.287648 88.55724807
433 0.241273009 0.272309 88.54840054
434 0.230000532 0.2566 88.55051126
435 0.219714046 0.244713 88.55273667
436 0.211086242 0.237425 88.58695069
437 0.205625054 0.229574 88.62346429
438 0.20169669 0.223137 88.63096759
439 0.198380643 0.225276 88.62249145
440 0.196634433 0.222439 88.60384747
441 0.196545778 0.218815 88.54914022
442 0.196380789 0.219953 88.46908417
443 0.198181709 0.223326 88.4124218
444 0.200525994 0.225363 88.35610073
445 0.203766302 0.233349 88.29334879
446 0.207770278 0.232792 88.26670044
447 0.212597681 0.239102 88.26014972
448 0.217195107 0.246343 88.24970862
449 0.224012091 0.252802 88.2729615
450 0.231045778 0.259532 88.30661934
451 0.238146827 0.271049 88.31159814
452 0.245160801 0.278439 88.31587837
453 0.252874346 0.286485 88.30541562
454 0.260063662 0.292477 88.28318354
455 0.268307945 0.30341 88.26971429
456 0.276025037 0.312111 88.25902157
457 0.284233698 0.325328 88.26915851
458 0.291376619 0.330385 88.28582075
459 0.297804067 0.338787 88.28447474
460 0.302909704 0.343575 88.29827665
461 0.308729146 0.348543 88.34209883
462 0.313143877 0.353958 88.38968071
463 0.318890538 0.362459 88.44984211
464 0.321689101 0.362806 88.50780114
465 0.322611267 0.374842 88.53910477
466 0.322576907 0.363203 88.57673132
467 0.321756317 0.35854 88.61703243
468 0.31852841 0.361496 88.61017934
469 0.315547512 0.357359 88.60026423
470 0.312768446 0.356762 88.59881008
471 0.308583346 0.346567 88.56954747
472 0.303671828 0.342874 88.51359539
473 0.298725518 0.33845 88.48889174
474 0.294488219 0.33073 88.49152666
475 0.289970425 0.329294 88.48949935
476 0.285212916 0.322582 88.49476037
477 0.280879595 0.317395 88.5235674
478 0.276389259 0.31148 88.61304682
479 0.272438899 0.305741 88.69337953
480 0.267766708 0.302376 88.79695906
481 0.263282146 0.298913 88.92497901
482 0.257758909 0.289312 89.03893787
483 0.25113556 0.284098 89.08224171
484 0.243824054 0.272821 89.11542747
485 0.237281422 0.264472 89.16581308
486 0.229686143 0.257322 89.21760568
487 0.2221679 0.251859 89.29606559
488 0.214937459 0.24081 89.41705271
489 0.206860785 0.229659 89.56949936
490 0.197401428 0.222386 89.69778195
491 0.189163822 0.210195 89.80062368
492 0.180004511 0.197471 89.86066483
493 0.169924565 0.19364 89.83774759
494 0.159464517 0.177935 89.71937404
495 0.148961343 0.166413 89.5358027
496 0.13684423 0.152996 89.33414774
497 0.125904751 0.14051 89.14206013
498 0.115033569 0.127712 88.99110456
499 0.104688405 0.118339 88.90768333
500 0.095093686 0.106638 88.86803661
501 0.086689924 0.095493 88.83062713
502 0.078817304 0.086809 88.7728093
503 0.072417882 0.080635 88.71752194
504 0.066707339 0.074309 88.65597282
505 0.061515481 0.070839 88.60270652
506 0.05623827 0.063575 88.56394367
507 0.051484969 0.057754 88.55300041
508 0.046578472 0.051015 88.55150148
509 0.042142013 0.047521 88.56179432
510 0.038098265 0.04314 88.57690381
511 0.034526865 0.038498 88.58319913
512 0.030665161 0.034891 88.5821258
513 0.026779129 0.030839 88.58393008
514 0.023286387 0.025722 88.57018507
515 0.020912123 0.021195 88.54714598
516 0.018194261 0.018799 88.52398307
517 0.01574331 0.021524 88.48792257
518 0.014134312 0.015519 88.45517522
519 0.012637677 0.011909 88.42306398
520 0.010370368 0.012133 88.37200968
521 0.00944609 0.010364 88.31772088
522 0.008830147 0.008741 88.2727212
523 0.00806244 0.010327 88.20374404
524 0.007432184 0.008446 88.13254554
525 0.006720314 0.007821 88.08005765
526 0.006151142 0.006825 88.0338327
527 0.005919274 0.004722 87.97207903
528 0.005687445 0.007119 87.90607015
529 0.005605754 0.007156 87.84776248
530 0.00546673 0.006529 87.7765324
531 0.004982897 0.006382 87.69208659
532 0.004635419 0.003948 87.61543603
533 0.004451379 0.00439 87.56109569
534 0.00421536 0.005201 87.50054593
535 0.004103646 0.005497 87.45106345
536 0.003914866 0.005054 87.40787688
537 0.003732886 0.00332 87.3731047
538 0.003434435 0.00332 87.32958956
539 0.003413687 0.004169 87.30240876
540 0.003682891 0.0038 87.27105151
541 0.003957871 0.004943 87.23327342
542 0.003962603 0.004869 87.19634236
543 0.004006109 0.004905 87.1592558
544 0.004317083 0.004205 87.09626336
545 0.00481986 0.004058 87.02640283
546 0.004867505 0.006749 86.95728595
547 0.004710806 0.007782 86.89187883
548 0.00443912 0.005199 86.82515088
549 0.003648651 0.003318 86.76077972
550 0.002921875 0.002507 86.6957744
551 0.003241782 0.002212 86.60966923
552 0.003619881 0.003613 86.50756283
553 0.003705525 0.007077 86.38616332
554 0.004109064 0.005529 86.27607612
555 0.004041613 0.003022 86.17129164
556 0.003566119 0.00457 86.07656779
557 0.003630469 0.003243 85.98917905
558 0.003659929 0.004348 85.92509754
559 0.003517141 0.005932 85.85474687
560 0.004408554 0.003205 85.77060797
561 0.004662674 0.003756 85.69525472
562 0.003908556 0.008465 85.61835436
563 0.00300661 0.005853 85.53602959
564 0.002042273 0.001546 85.44551398
565 0.000755829 -0.002062 85.35352455
566 4.32E-05 -0.001878 85.27703237
567 9.22E-05 0.000957 85.20068367
568 0.00057581 0.001694 85.13763734
569 0.001008802 0.001841 85.07707767
570 0.00094588 0.000773 85.03464157
571 0.000945101 0.000663 84.99873676
572 0.001087991 0.000589 84.95990731
573 0.001087602 0.001693 84.90948234
574 0.001068513 0.002687 84.8689751
575 0.000868604 0.000773 84.83307078
576 0.00043765 0.000552 84.78210219
577 0.000342758 -0.000589 84.73421407
578 0.000678576 -0.000846 84.69087103
579 0.000839932 0.002134 84.63104874
580 0.000834229 0.00276 84.56698566
581 0.001201167 0.001509 84.50532556
582 0.001169146 -0.000625 84.46044736
583 0.001483344 0.001325 84.39556586
584 0.001828747 0.00195 84.32639294
585 0.002262023 0.004635 84.24462471
586 0.002025968 0.003568 84.15789214
587 0.00122157 0.00195 84.04991615
588 0.000514345 -7.40E-05 83.95398583
589 9.86E-05 -0.002833 83.86763158
590 0.000490865 0.000441 83.79660411
591 0.000847488 0.001103 83.72234062
592 0.001359592 0.004302 83.64610757
593 0.001408262 0.002059 83.56525735
594 0.001340064 0.000221 83.4836257
595 0.001189563 0.000735 83.39898263
596 0.001071876 0.000699 83.3374313
597 0.000979916 0.00342 83.27357829
598 0.000564321 0.00136 83.19979003
599 -0.000202624 -0.000331 83.15174412
600 -0.001465137 -0.001765 83.01060959
